Index,restaurant_name,restaurant_category,restaurant_description,restaurant_rating,restaurant_comment_number,restaurant_price_range,restaurant_location,restaurant_services
0,Osteria - Cucina di Amici,Italian restaurant,,4.4,886 Google reviews,££,"R. Madres 52, 1200-712 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Nosolo Italia - Lisboa,Italian restaurant,,4.2,"4,375 Google reviews",££,"Avenida Brasília, Letra P.L. Nº202, 1400-038 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Italian Republic,Restaurante italiano,,"4,3",109 comentários no Google,,"R. dos Arameiros 15, 1100-389 Lisboa","['Comer no local', 'Entrega']"
0,DaVito,€€,,"4,4",609 comentários no Google,€€,"Rua da Penha de França - Mercado Sapadores, Loja 15, 1170-364 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Restaurante italiano Il Gattopardo,Restaurante italiano,,"4,5",39 comentários no Google,,"Av. Eng. Duarte Pacheco 24 3º piso, 1070-110 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Squisito Lisboa,Restaurante italiano,,"3,4",100 comentários no Google,,"Praça do Comércio, Ala Poente do Palácio Real, R. C 20-23, 1100-038 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,La Campania,Restaurante italiano,,"4,3",566 comentários no Google,,"R. Artilharia 1 30, 1250-096 Lisboa","['Comer no local', 'Take away']"
0,Pasta House,Restaurante italiano,,"4,1",80 comentários no Google,,"Av. Eng. Duarte Pacheco 15G, 1250-096 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Tempero Pizza (Arroios),Restaurante italiano,,"4,8",18 comentários no Google,,"R. Nova do Desterro 9, 1150-241 Lisboa","['Comer no local', 'Take away']"
0,Caja pasta fresca italiana,Restaurante italiano,,"4,9",33 comentários no Google,,"R. Andrade 9 11, 1170-014 Lisboa","['Comer no local', 'Take away']"
0,Memoria,€€,,"4,4",519 comentários no Google,€€,"R. 4 de Infantaria 26a, 1350-273 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,L'APE Italian Lounge,Restaurante italiano,,"4,7",85 comentários no Google,,"Calçada do Monte 92A, 1170-251 Lisboa","['Comer no local', 'Take away']"
0,La Squadra Ristorante,Restaurante italiano,,"4,3",179 comentários no Google,,"Praça da Figueira 15B, 1100-213 Lisboa","['Comer no local', 'Take away']"
0,Don Costini,€€,,"3,9",217 comentários no Google,€€,"Praça Dom Luís I 32, 1200-109 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Bella Pasta,Restaurante italiano,,"3,3",182 comentários no Google,,"R. Augusta 278, 1100-202 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Castafiore,€€,,"4,3",107 comentários no Google,€€,"R. do Duque 21, 1200-158 Lisboa","['Comer no local', 'Com recolha móvel', 'Entrega']"
0,Cucina,Restaurante italiano,,"3,8",32 comentários no Google,,"Av. da Liberdade 180 D Loja 14, 1250-142 Lisboa","['Comer no local', 'Com recolha móvel', 'Entrega']"
0,Ginos,€€,,"4,1",297 comentários no Google,€€,"R. Barata Salgueiro 29A, 1250-096 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Nonna Ristorante Cucina Italiana e Portoghese,Restaurante italiano,,"5,0",4 comentários no Google,,"R. dos Remédios 163, 1100-446 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Pizza a Metro,Restaurante italiano,,"4,3",81 comentários no Google,,"R. de Santa Marta 51, 1150-294 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Allora Restaurante Italiano & Bar,Restaurante italiano,,,,,"Av. Fontes Pereira de Melo 8, 1069-310 Lisboa",
0,Lisbon Vegan Restaurante,Vegan restaurant,,4.5,477 Google reviews,£,"Rua de Arroios Nº177, 1150-053 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,daTerra Bairro Alto,Vegan restaurant,,4.4,337 Google reviews,££,"R. da Rosa 51, 1200-382 Lisboa, Portugal",
0,Las Vegan,Vegan restaurant,,4.8,231 Google reviews,,"R. Cavaleiro de Oliveira 53B, 1170-086 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,The Green Affair - Chiado,Vegan restaurant,,4.4,408 Google reviews,££,"R. Serpa Pinto 15A, 1200-443 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,The Green Affair,Vegan restaurant,,4.5,"1,163 Google reviews",££,"Av. Duque de Ávila 30 A, 1000-141 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,My Mother's Daughters,Vegan restaurant,,4.4,412 Google reviews,££,"Largo de São Sebastião da Pedreira 49, 1050-010 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Os Tibetanos,Vegetarian restaurant,"Warm-hued restaurant with a shaded garden & a truly global vegetarian menu, plus Tibetan pastries.",4.3,"1,366 Google reviews",££,"R. do Salitre 117, 1250-198 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,M Butterfly Vegan Cuisine by Miss Saigon,Vegan restaurant,,4.6,492 Google reviews,££,"Av. Boa Esperança 4 C, 1990-043 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Kong - Food Made With Compassion,Vegan restaurant,,4.7,420 Google reviews,££,"R. do Crucifixo 30, 1100-183 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Dear Breakfast,Breakfast restaurant,"Chill spot for all-day brunch staples such as eggs, pancakes & açaí bowls, plus coffee & smoothies.",4.4,"1,281 Google reviews",££,"R. Gaivotas 17, 1200-719 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Brunch do Mundo,Brunch restaurant,,,,,"4th floor, R. Rodrigues de Faria 103, 1300-501 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Brunch in Downtown,Restaurant,,4.9,8 Google reviews,,"R. da Vitória 8, 1100-619 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Hygge Kaffe,Brunch restaurant,"Coffee & light meals are served at this casual, bohemian eatery that also offers specialty cakes.",4.5,285 Google reviews,££,"R. Tomás Ribeiro 95, 1050-227 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Fauna & Flora- Anjos,Brunch restaurant,,4.5,609 Google reviews,££,"R. Febo Moniz 27A, 1150-152 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Zenith Brunch & Cocktails - Lisboa,€€,,"4,4",2 120 comentários no Google,€€,"R. do Telhal 4A, 1150-346 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,BATZ,Brunch restaurant,,4.5,145 Google reviews,,"Largo Dr. António de Sousa Macedo 2, 1200-319 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Original Lisboa,Brunch restaurant,,5.0,8 Google reviews,,"Rua da Esperança 25, 1200-815 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,A.P. F. Cafe & Restaurant,Restaurant,,4.6,237 Google reviews,££,"R. das Trinas 67A, 1200-856 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Oui Mais Non,Restaurant,,4.6,25 Google reviews,,"Tivoli Fórum, Av. da Liberdade 180 Loja 5A, 1250-146 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Dear Breakfast - Alfama,Brunch restaurant,,4.6,136 Google reviews,,"Largo de Santo António da Sé 16, 1100-499 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Tapas n' Friends Trindade,Restaurante,,"3,9",307 comentários no Google,,"R. Trindade 34, 1200-468 Lisboa","['Comer no local', 'Não faz entregas']"
0,"11 Tapas - Restaurante & Cocktail, WineBar",€,,"4,3",406 comentários no Google,€,"Travessa da Água da Flor 11, 1200-010 Lisboa","['Comer no local', 'Drive-thru', 'Não faz entregas']"
0,TAPAS 129,Restaurante,,"4,7",208 comentários no Google,,"R. Outeirinho do Mirante 1, 1100-387 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Tapas Boa Hora,Restaurante,,"4,8",253 comentários no Google,,"Tv. da Boa Hora 48, 1200-064 Lisboa",
0,Tapa Bucho Gastrobar,€€,,"4,4",531 comentários no Google,€€,"R. do Diário de Notícias 122, 1200-145 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Medrosa d'Alfama,€€,,"4,3",473 comentários no Google,€€,"Largo de São Rafael 6, 1100-559 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Tapas,Restaurante,,,,,"Rua dos Cordoeiros 14, 1200-056 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Ache Atalaia Bar & Tapas,Restaurante Latino Americano,,"4,5",334 comentários no Google,,"R. da Atalaia 53, 1200-027 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,A Marisqueira do Lis,€€,,"4,2",711 comentários no Google,€€,"Av. Alm. Reis 27B, 1150-019 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Restaurante O Chefe e o Mar - Peixes e Mariscos,Marisqueira,,"4,5",189 comentários no Google,,"R. Convento da Encarnação 1, 1150-169 Lisboa","['Comer no local', 'Take away']"
0,Cervejaria Ribadouro,€€,,"4,0",1 815 comentários no Google,€€,"Av. da Liberdade 155, 1250-144 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Marisqueira Uma,€,,"4,1",2 941 comentários no Google,€,"R. dos Sapateiros 177, 1100-044 Lisboa","['Comer no local', 'Take away']"
0,Aqui Há Peixe,€€€,,"4,3",350 comentários no Google,€€€,"R. Trindade 18A, 1200-468 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Restaurante Gambrinus,€€€€,,"4,4",1 199 comentários no Google,€€€€,"R. das Portas de Santo Antão 23, 1150-264 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Marisqueira Azul - Time Out Market,Marisqueira,,"3,9",216 comentários no Google,,"Av. 24 de Julho 49, 1200-479 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Oyster & Margarita,Marisqueira,,"4,8",114 comentários no Google,,"R. da Palmeira 28 C, 1200-313 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Marisqueira Santa Marta,€€,,"4,0",455 comentários no Google,€€,"Travessa do Enviado de Inglaterra, 1150-281 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Cais na Preguiça,Marisqueira,,"4,4",346 comentários no Google,,"Rua dos Bacalhoeiros 4C, 1100-070 Lisboa","['Comer no local', 'Com recolha móvel', 'Não faz entregas']"
0,Amor ao Mar,Seafood restaurant,,4.9,27 Google reviews,,"Tv. Cotovelo 10, 1200-053 Lisboa, Portugal",
0,Peixaria da Esquina,Restaurant,"Acclaimed restaurant serving refined Portuguese seafood and lobster in sleek, modern dining rooms.",4.5,400 Google reviews,£££,"R. Correia Teles 56, 1350-102 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Peixola,Restaurant,,4.6,472 Google reviews,££,"R. do Alecrim 35, 1200-014 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Mar ao Carmo,Restaurant,,4.4,603 Google reviews,£££,"Largo do Carmo 21, 1200-092 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,To.B - To burger or not to burger,Hamburger restaurant,,4.4,"1,237 Google reviews",££,"R. Capelo 24, 1200-087 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Hamburguês,Hamburger restaurant,,4.1,"1,135 Google reviews",££,"Av. Alm. Reis 10, 1150-038 Lisboa, Portugal",
0,A Burgueria Regional,Restaurant,,4.2,582 Google reviews,££,"R. Alexandre Herculano 17b, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Hamburgueria do Bairro - São Bento,Hamburger restaurant,,4.2,748 Google reviews,££,"R. dos Industriais 9, 1200-109 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Alfama Wine & Burgers,Hamburger restaurant,,4.2,123 Google reviews,££,"R. do Vigário 14, 1100-451 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Santo Graal Burger & Grill,Hamburger restaurant,,4.6,487 Google reviews,££,"R. Ferreira Borges 47, 1350-126 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Hamburgueria Portuguesa by farnel,Hamburger restaurant,,4.2,987 Google reviews,£,"Largo do Conde Barão 37, 1200-118 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,The Great American Disaster,Restaurant,"Burger restaurant with a 50s rock 'n' roll feel, rich in pink & chrome, also serving chilli & pizza.",3.9,"3,128 Google reviews",££,"Praça Marquês de Pombal 1, 1250-021 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Green Burger,Restaurant,,3.9,17 Google reviews,,"Praça da Alegria 40, 1250-004 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,Brown's Bistro,Hamburger restaurant,,4.3,542 Google reviews,££,"R. da Vitória 88, 1100-571 Lisboa, Portugal",
0,Ground Burger,Hamburger restaurant,,4.2,182 Google reviews,,"1200-479 Lisbon, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,The Wall Burger,Hamburger restaurant,,4.5,47 Google reviews,£,"R. Andrade Corvo 3C, 1050-085 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Clandestino,Chinese restaurant,,4.2,733 Google reviews,£,"R. do Benformoso 59, 1100-074 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Asian Lab,Restaurant,,2.9,191 Google reviews,,"Av. 24 de Julho 49, 1200-109 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Soi,Asian restaurant,,4.2,775 Google reviews,££,"R. Moeda 1C, 1200-109 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Nova Paris,Sichuan restaurant,,4.5,168 Google reviews,,"Portugal, Av. Alm. Reis, PT Lisboa邮政编码: 1150-020","['Dine-in', 'Takeaway', 'Delivery']"
0,"Restaurante Nuvem-Mar (Li & Chyou, Lda.)",Chinese restaurant,,3.8,106 Google reviews,,"R. Alexandre Herculano 7C, 1500-005 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Restaurant Chinese 胖子中餐厅,Chinese restaurant,,4.4,73 Google reviews,,"R. do Benformoso 71, 1100-083 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Jin Na Igor Shangai Family,Shanghainese restaurant,,3.5,82 Google reviews,,"Rua das Pretas 18, 1150-270 Lisboa, Portugal",
0,Pangzi Massa 胖子面馆,Chinese restaurant,,4.3,367 Google reviews,£,"R. do Benformoso 73, 1100-012 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Mr. Lu,Chinese restaurant,,4.0,730 Google reviews,£,"R. António Pedro 95, 1150-023 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Mi Dai,Chinese restaurant,,4.6,106 Google reviews,£,"Calçada da Mouraria 7, 1100-394 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No delivery']"
0,InterThai,Thai restaurant,,4.5,139 Google reviews,,"R. José Estêvão 25C, 1150-200 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Café Luso,€€,,"3,9",701 comentários no Google,€€,"Tv. da Queimada 10, 1200-365 Lisboa","['Comer no local', 'Não serve take away', 'Não faz entregas']"
0,Maria da Mouraria - Casa de Fados,€€,,"4,4",434 comentários no Google,€€,"Rua do Capelão 1B, Largo Severa 2, 1100-341 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Parreirinha de Alfama - FADO & TRADIÇÃO desde 1939,€€€,,"4,4",599 comentários no Google,€€€,"Beco do Espírito Santo 1, 1100-222 Lisboa","['Comer no local', 'Não faz entregas']"
0,Tasca do Chico,€€,,"4,1",2 145 comentários no Google,€€,"R. do Diário de Notícias 39, 1200-141 Lisboa","['Comer no local', 'Não serve take away', 'Não faz entregas']"
0,Casa de Linhares - FADO,€€,,"4,4",593 comentários no Google,€€,"Beco dos Armazéns do Linho 2, 1100-037 Lisboa","['Comer no local', 'Não faz entregas']"
0,Fado em Si,€€€,,"4,0",253 comentários no Google,€€€,"R. de São João da Praça 18, 1100-520 Lisboa","['Comer no local', 'Não faz entregas']"
0,Restaurante Fado ao Carmo,€€€€,,"4,7",302 comentários no Google,€€€€,"Rua da Condessa numero 52, 1200-122 Lisboa","['Comer no local', 'Não faz entregas']"
0,A Viela do Fado,€€,,"3,9",216 comentários no Google,€€,"R. dos Remédios 111, 1100-345 Lisboa","['Comer no local', 'Não faz entregas']"
0,Mesa de Frades,Casa de Fado,,"4,4",407 comentários no Google,,"R. dos Remédios 139, 1100-304 Lisboa","['Comer no local', 'Não faz entregas']"
0,A Baiuca,Casa de Fado,,"4,2",500 comentários no Google,,"R. de São Miguel nr 20, 1100-544 Lisboa","['Comer no local', 'Com recolha móvel', 'Não faz entregas']"
0,Pastel do Fado,Casa de Fado,,"3,6",430 comentários no Google,,"Rua Limoeiro 10, 1100-058 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Guitarras de Lisboa,€€,"Culinária portuguesa, vinho e apresentações de fado ao vivo em um espaço antigo com teto arqueado de tijolos.","4,3",230 comentários no Google,€€,"Beco do Melo 1, 1100-345 Lisboa","['Comer no local', 'Não faz entregas']"
0,Catedral do Fado,Restaurante,,"4,5",83 comentários no Google,,"Rua Marquês Ponte de Lima 5, 1100-132 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Cena con fado,Restaurante,,"3,0",1 comentário no Google,,1100-139 Lisboa,"['Comer no local', 'Não faz entregas']"
0,A Tasquinha Canto do Fado,Restaurante,,"4,2",245 comentários no Google,,"Rua de São Cristóvão 33&35, 1100-514 Lisboa","['Comer no local', 'Take away', 'Entrega sem contacto']"
0,Fado na Morgadinha,Restaurante,,"3,9",232 comentários no Google,,"Largo Peneireiro 5, 1100-435 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Mesa De Frades,Fado restaurant,Old-world eatery with traditional dishes in a cozy setting & classic fado performances.,4.4,407 Google reviews,,"R. dos Remédios 139, 1100-304 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,O Corrido – Casa de Fado,Fado restaurant,,4.8,195 Google reviews,££,"Campo de Santa Clara 49, 1100-471 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Casa de Linhares (Fado),Restaurant,Restaurant in foundations of earthquake-ruined palace serving Portuguese dishes in historic setting.,4.4,593 Google reviews,££,"Beco dos Armazéns do Linho 2, 1100-037 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Adega Machado - Fado & Food Group,Fado restaurant,"Nightspot dating back to 1937 for fado music & local dishes, filled with historic photos & art.",4.1,562 Google reviews,£££,"R. do Norte nº 91, 1200-284 Lisboa, Portugal","['Dine-in', 'No takeaway', 'No delivery']"
0,Fado em Si - Casa de Fados,Restaurant,,4.0,253 Google reviews,£££,"R. de São João da Praça 18, 1100-520 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,A Tasca do Jaime,Fado restaurant,,4.0,187 Google reviews,,"Rua da Graça 91, 1170-364 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Alfama Fado Restaurant,Restaurant,,3.8,22 Google reviews,,"R. de São Pedro 4, 1100-345 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Casa de Fado,Restaurant,,4.3,103 Google reviews,,"R. da Barroca 56, 1200-043 Lisboa, Portugal",['Dine-in']
0,Mabiche Pizza Arroios,€€,,"4,5",543 comentários no Google,€€,"R. Passos Manuel 9, 1150-020 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Lupita Pizzaria,Pizaria,,"4,8",385 comentários no Google,,"Rua de S. Paulo 79, 1200-427 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,The Pizza Wizard,€,,"4,5",172 comentários no Google,€,"R. Andrade 71, 1170-016 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Retrogusto84,€€,,"4,6",886 comentários no Google,€€,"R. Maria 54, 1170-212 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,ZeroZero,€€,,"4,3",2 462 comentários no Google,€€,"R. da Escola Politécnica 32, 1250-102 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Kumar-Doner Kebab e Pizzeria,€,,"4,1",498 comentários no Google,€,"Portugal, Largo Santa Bárbara 7D, 1150-287 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Jamie Oliver's Pizzeria Lisboa,€€,,"4,3",415 comentários no Google,€€,"Rua do Loreto 12, 1200-108 Lisboa","['Comer no local', 'Take away', 'Entrega sem contacto']"
0,La Puttana,€€,,"4,3",492 comentários no Google,€€,"Portugal, R. Nova do Carvalho 70, 1200-292 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Pizzeria Mezzogiorno,€€,,"4,0",1 206 comentários no Google,€€,"Rua Garrett 19 - Galerias Páteo Garrett, lojas C, D, 1200-203 Lisboa","['Comer no local', 'Entrega']"
0,Mundo Gourmet Pizzaria,Pizaria,,"4,5",128 comentários no Google,,"R. Heliodoro Salgado 22B, 1170-177 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Pizzaria Luzzo | Graça,€€,,"4,4",107 comentários no Google,€€,"Largo da Graça 24, 1170-165 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Mr.Pizza,€,,"4,3",456 comentários no Google,€,"R. Saraiva de Carvalho 199B, 1350-300 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Pizza Misura (A pizza a tua medida),€,,"4,5",244 comentários no Google,€,"R. da Misericórdia 105, 1200-334 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Restaurante Casanova,,,4.5,"2,936 Google reviews",££,"Av. Infante Dom Henrique Loja 7, 1900-264 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,ZeroZero Príncipe Real,Restaurant,Pizza & pasta are offered at this casual Italian eatery that has a robust wine list & a patio.,4.3,"2,462 Google reviews",££,"R. da Escola Politécnica 32, 1250-102 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
